ηὐλίσθην	ηὔλισμαι		αὐλίζομαι	0
Ἡφαιστοτευχής	Ἡφαιστοτυκής		Ἡφαιστότευκτος	0
ἠφίει	ἠφίουν		ἀφίημι	0
θαλαττοκρατέω	θαλαττοκρατία, θαλαττοκράτωρ		θαλασσοκρατέω, θαλασσοκρατία, θαλασσοκράτωρ	0
θαλαττουργέω	θαλαττουργός		θαλασσουργέω, θαλασσουργός	0
θαλαττόω	θαλάττωσις		θαλασσόω, θαλάσσωσις	0
θανέειν	θανεῖν, θανέμεν		θνῄσκω	0
θᾶσαι	θᾶσθε		θάομαι2	0
θεειδής	θεειδέστατος		θεοειδής	0
θειότερος	θειότατος		θεῖος2	0
θέμεν	θέμεναι, θέμενος		τίθημι	0
θεοδόχος	θεοδόκος		θεηδόκος	0
Θέσπια	Θεσπιά		Θεσπιαί	0
Θεσσαλίς	Θετταλίς		Θεσσάλιος	0
Θετταλία	Θετταλίζω, Θετταλικός		Θεσσαλία, Θεσσαλίζω, Θεσσαλικός	0
θημονιά	θημωνία		θημολογέω	0
θῆος	θῇος	dor. c. θεῖος	θεῖος2	13
θησάμενος	θήσατο		θῆσθαι	0
Θήσειον	Θησεῖον		Θήσειος	0
θησέμεν	θησέμεναι		τίθημι	0
θυμϐραία	θυμϐραίη		θύμϐρα	0
θυμϐρίη	θυμϐραίη		θύμϐρα	0
ἰδέ2	ἴδε		*εἴδω	0
ἰδιαίτατος	ἰδιαίτερος		ἴδιος	0
ἴδμεν1	ἴσμεν		*εἴδω	0
ἴδμεν2	εἰδέναι		*εἴδω	0
ἱδρῶ	ἱδρῷ		ἱδρώς	0
ἴδω	ἴδωμι, ἰδών		*εἴδω	0
ἱέμεν	ἱέμεναι		ἵημι	0
ἱκοίμαν	ἱκόμην		ἱκνέομαι	0
Ἱλείθυα	Ἱλείθυια, Εἰλείθυια		Εἰλείθυια	0
ἱλήκῃσι	ἱλήκοιμι		*ἵλημι	0
ἴννος	ἰννός		γῖννος	0
ἱπποσόος	ἱπποσσόος		ἱπποσόας	0
ἴσασι	ἰσάσκετο		*εἴδω	0
ἰσχέμεν	ἰσχέμεναι		ἴσχω	0
καθέκαστα	καθέκαστον		καθ' ἕκαστα, καθ' ἕκαστον	0
κακκεφαλῆς	κὰκ κεφαλῆς		κάκ	0
κακκόρυθα	κὰκ κόρυθα		κάκ	0
κακκορυφήν	κὰκ κορυφήν		κάκ	0
κακτάμεναι	κάκτανε		κατακτείνω	0
καλέσκετο	κάλεσκον, καλεσσάμην		καλέω	0
καμμέν	κὰμ μέν		κάμ	0
καμμέσον	κὰμ μέσον		κάμ	0
καννόμον	κὰν νόμον		κάν	0
καππεδίον	κὰπ πεδίον		κάπ	0
καπφάλαρα	κὰπ φάλαρα		κάπ	0
κάρητος	κάρητι		κάρα	0
κάρρα	κάρ ῥα		κάρ3	0
Κασάνδρα	Κασάνδρη, Κάσανδρος		Κασσάνδρα, Κασσάνδρα, Κάσσανδρος	0
κατάϐηθι	καταϐήσεο, καταϐήσομαι		καταϐαίνω	0
καταειμένος	καταείνυον		καταέννυμι	0
καταθεῖναι	καταθεῖο, καταθείομαι, καταθείομεν		κατατίθημι	0
κατακτάμεν	κατακτάμεναι, κατακτάμενος		κατακτείνω	0
κατακυλίνδω	κατακυλίω		κατακυλινδέω	0
καταντιπέραν	κατ' ἀντιπέραν		καταντιπέρας	0
καταπαλταφέτης	καταπάλτης, καταπαλτικός		καταπελταφέτης, καταπέλτης, καταπελτικός	0
καταφρύσσω	καταφρύττω		καταφρύγω	0
κατέαγα	κατεάγην, κατέαξα		κατάγνυμι	0
κατεδάρθην	κατέδαρθον		καταδαρθάνω	0
κατεδήδοκα	κατέδομαι		κατεσθίω	0
κατέκταθεν	κατέκταν		κατακτείνω	0
κατεπάλμενος	κατέπαλτο		κατεφάλλομαι	0
κατεσσύμενος	κατέσσυτο		κατασεύομαι	0
κατονόμασις	κατονόμαξις		κατονομασία	0
καυλεῖον	καυλέον		καυλίον	0
κέαται	κέατο		κεῖμαι	0
κέεσθαι	κέεται, κέηται		κεῖμαι	0
κεῖνος	κείνη, κεῖνο		ἐκεῖνος	0
κεκαδήσομαι	κεκαδήσω		κήδω	0
κεκάδοντο	κεκαδών		χάζω	0
κέκευθα	κεκευθμένη		κεύθω	0
κέκλεισμαι	κέκλειμαι		κλείω	0
κεκλίαται	κέκλικα, κέκλιμαι		κλίνω	0
κέκλυθι	κέκλυτε		κλύω	0
κέκμηκα	κεκμηώς		κάμνω	0
κεκόρεσμαι	κεκόρημαι, κεκορήσομαι, κεκορηώς		κορέννυμι	0
κεκράανται	κεκράαντο		κραίνω	0
κεράσσω	κεράττω		κερατίζω	0
κισηρώδης	κισσηρώδης		κισηροειδής	0
κισσηρίζω	κίσσηρις, κισσηροειδής, κισσηροειδῶς, κισσηρόω, κισσηρώδης		κισηρίζω, κίσηρις, κισηροειδής, κισηροειδῶς, κισηρόω, κισηρώδης	0
Κισσία	Κισσίη		Κίσσιος	0
κιττοστεφής	κιττοφάγος, κιττοφορέω, κιττοφόρος		κισσοστεφής, κισσοφάγος, κισσοφορέω, κισσοφόρος	0
κιχήμεναι	κιχήμενος		κιχάνω	0
κλαίεσκον	κλαιήσω		κλαίω	0
κλαύσομαι	κλαυσοῦμαι		κλαίω	0
κληϊθρίη	κληΐθρη		κλειθρία	0
κλιϐανεύς	κλιϐανίκιος, κλιϐανίτης, κλιϐανοειδής, κλίϐανον, κλίϐανος, κλιϐανωτός		κριϐανεύς, κριϐανίκιος, κριϐανίτης, κριϐανοειδής, κρίϐανον, κρίϐανος, κριϐανωτός	0
κνάπτωρ	γνάπτωρ		κναφεύς	0
κνάσω	κνᾶσαι		κνήσω, κνῆσαι	0
κνέφαλον	κνέφαλλον		κνάφαλον	0
κνισηρός	κνισσηρός		κνισήεις	0
κνίσσα	κνισσήεις		κνῖσα, κνισήεις	0
κόθεν	κοθέν		πόθεν, ποθέν	0
κοροκότας	κοροκόττας		κροκόττας	0
κότε	κοτέ		πότε	0
κοῦ	κού		ποῦ	0
κρηῆναι	κρήηνον		κραιαίνω	0
κριϐανίκιος	κλιϐανίκιος		κριϐανίτης	0
κροκούτας	κροκούττας		κροκόττας	0
κυναγεσία	κυναγέτας		κυνηγεσία, κυνηγέτης	0
κωθωνία	κωθωνίη		κωθωνισμός	0
κῶς1	κως		πῶς, πως	0
λαθεῖν	λαθέμεν		λανθάνω	0
λαία	λαΐα		λᾴα	0
λαλίστατος	λαλίστερος		λάλος	0
λειπανδρέω	λειπανδρία		λιπανδρέω, λιπανδρία	0
λειποϐοτανέω	λειπογνώμων		λιποϐοτανέω, λιπογνώμων	0
λιπότακτος	λειπότακτος		λιποτάκτης	0
λιποτριχής	λειποτριχής		λιπόθριξ	0
λιπότριχος	λειπότριχος		λιποτριχής	0
λιπυρίας	λειπυρίας		λιπυρία	0
λιπυριώδης	λειπυριώδης		λιπυρικός	0
λῖτα	λιτά		*λίς	0
λοέσσαι	λοεσσάμενος, λοέσσας, λοέσσομαι		λούω	0
λοῦνται	λοῦσθαι		λούω	0
λύττα	λυττάω		λύσσα, λυσσάω	0
μάδδα	μᾶδδα		μάζα	15
μέμναμαι	μεμνέῳτο, μέμνημαι, μεμνῄμην		μιμνῄσκω	0
μεσαμϐρίη	Μεσαμϐρίη, μεσαμϐρινός, μεσαμέριος		μεσημϐρία, Μεσημϐρία, μεσημϐρινός, μεσημέριος	0
Μεσσήνη	Μεσσηνία, Μεσσηνιακός, Μεσσήνιος, Μεσσηνίς		Μεσήνη, Μεσηνία, Μεσηνιακός, Μεσήνιος, Μεσηνίς	0
μηλονόμης	μηλονόμας		μηλονομεύς	0
μηνύτωρ	μανύτωρ		μηνυτής	0
μηχανία	μηχανίη		μηχανή	0
μιμήκυλον	μιμήκυλος		μιμαίκυλον	0
Μολίονε	Μολίονες		Μολίων	0
μονογενέα	μουνογενέη		μονογένεια	0
μονόγονος	μουνόγονος		μονογενής	0
μονόκερος	μουνόκερος		μονοκέρατος	0
μόρια2	μορίη		μωρία	0
μόσσυνος	μόσυνος		μόσσυν	0
Μουνυχία	Μουνυχίαζε		Μουνιχία, Μουνιχίαζε	0
μυθέαι	μυθεῖαι		μυθῇ	0
μύριοι	μυρίοι		μυρίος	0
Νάϊτις	Νήϊτις		Ναΐς	0
ναυσία	ναυσίη		ναυτία	0
νεμεσσάω	νεμεσσητός, νέμεσσις		νεμεσάω, νεμεσητός, νέμεσις	0
νεοθήξ	νεοθάξ		νεοθηγής	0
νησσίον	νηττίον		νησσάριον	0
νῆττα	νηττάριον		νῆσσα, νησσάριον	0
νουσαλέος	νουσαχθής		νοσαλέος, νοσαχθής	0
νουσολύτης	νουσομελής, νοῦσος, νουσοφόρος		νοσολύτης	0
νύ	νυ		νύν	0
νωσάμενος	νώσασθαι		νοέω	0
Ξειναγόρης	ξεινηδόκος, ξείνηθεν		Ξεναγόρας, ξενηδόκος, ξένηθεν	0
ξεινίζω	ξεινικός, ξείνιος		ξενίζω, ξενικός, ξένιος	0
ξενοδόκος	ξεινοδόκος		ξενοδόχος	0
ξυνάν	ξυνάων		ξυνήων	0
ξύνιε	ξυνίει, ξύνιον, ξυνιόντος		συνίημι	0
ὀ-	ὁ-		ὀπάτριος	0
ὀγδοηκονταέτης	ὀγδωκονταέτης		ὀγδοηκοντούτης	0
Ὀδυσεύς	Ὀδυσεῦς		Ὀδυσσεύς	0
ὄδωδα	ὀδώδει		ὄζω	0
ὁθενδή	ὁθενοῦν, ὅθενπερ		ὅθεν	0
ὅθι περ	ὅθιπερ		ὅθι	0
Οἰδιπόδης	Οἰδιπόδας		Οἰδίπους	0
οἶϊς	οἴϊες, οἴϊδα		ὄϊς	0
οἰμώσσω	οἰμώττω		οἰμώζω	0
οἶσε	οἰσέτω, οἴσετε, οἰσέμεν, οἰσέμεναι		φέρω	0
ὁκόσος	ὁκότε, ὁκότερος, ὅκου		ὁπόσος, ὁπότε, ὁπότερος, ὅπου	0
ὀλεθρεία	ὀλεθρία		ὄλεθρος	0
ὀλιζότερος	ὀλίζων		ὀλίγος	0
ὁλοσφύρητος	ὁλοσφύρατος		ὁλοσφυρήλατος	0
ὀμόσσαι	ὀμόσσας		ὀμόσαι, ὀμόσας	0
ὀνοσσάμενος	ὀνόσσεσθαι, ὄνοσσο		ὄνομαι	0
ὄνυμα	ὀνυμαίνω, ὀνύμαξε		ὄνομα, ὀνομαίνω, ὀνομάζω	0
ὀξέη	ὀξεῖα		ὀξύς	0
ὀξυμελίκρατον	ὀξυμελίκρητον		ὀξύμελι	0
ὀπαδεύω	ὀπηδεύω		ὀπαδέω	0
ὄπιθε	ὄπιθεν		ὄπισθε	0
ὁππόθεν	ὁππόθι, ὁπποῖος		ὁπόθεν, ὁπόθι, ὁποῖος	0
ὁππόσε	ὁππόσος		ὁπόσε, ὁπόσος	0
ὁππότερος	ὁπποτέρωθεν, ὅππως		ὁπότερος, ὁποτέρωθεν, ὅπως	0
ὄρπαξ	ὅρπαξ		ὅρπηξ	0
ὄρσεο	ὄρσευ		ὄρνυμι	0
ὀρωρέχαται	ὀρωρέχατο		ὀρέγω	0
ὁσάτιος	ὁσσάτιος		ὅσος	0
ὁσσάκι	ὁσσάκις		ὁσάκις	0
ὁστισδή	ὁστισδήποτε, ὁστισδηποτοῦν, ὁστισοῦν		ὅστις	0
ὅτευ	ὅτεῳ, ὅτεων		ὅστις	0
ὅτινα	ὅτινας, ὅτις		ὅστις	0
ὅττεο	ὅττευ		ὅστις	0
οὐ μέν	οὐ μὲν οῦν, οὐμενοῦν		οὐ	0
οὐ μήν	οὐ μὴν ἀλλά		οὐ	0
οὔνομα	οὐνομάζω, οὐνομαίνω, οὐνομάκλυτος, οὐνομάκριτος, οὐνομαστός		ὄνομα, ὀνομάζω	0
οὐτάμεν	οὐτάμεναι		οὐτάω	0
οὕτερος	τοὔτερον		ἕτερος	0
οὕτως	οὑτωσί	v. le préc.	οὕτω	11
παγείς	πάγεν		πήγνυμι	0
παλιγκοτία	παλιγκοτίη		παλιγκότησις	0
παραθαλασσίδιος	παραθαλαττίδιος		παραθαλάσσιος	0
παραιπεπίθῃσιν	παραιπεπιθοῦσα		παραπείθω	0
παρασχεθεῖν	παρασχέμεν		παρέχω	0
παρέστηκα	παρέστην		παρίστημι	0
παρέσχεθον	παρέσχον		παρέχω	0
παρστάς	παρστήετον		παρίστημι	0
παρῴχηκα	παρῳχημένος		παροίχομαι	0
πεδάᾳ	πεδάασκον		πεδάω	0
πεζομάχης	πεζομάχας		πεζομάχος	0
πεντετής	πεντέτης		πενταετής	0
πέπασμαι	πεπάσμην		πατέω1	0
πεπιθεῖν	πεπιθήσω, πέπιθμεν, πέπιθον		πείθω	0
πέπληγα	πεπληγέμεν, πεπληγέμεναι, πέπληγον		πλήσσω	0
πέποιθα	πεποίθεα		πείθω	0
πέποσθε	πέποσχα		πάσχω	0
πεπτεώς	πέπτηκα		πίπτω	0
πέπτωκα	πεπτώς		πίπτω	0
πεπύσθην	πέπυστο		πυνθάνομαι	0
περάαν	περάασκε		περάω	0
περιείλλω	περιείλω		περιειλέω	0
περιέστηκα	περιέστην		περιΐστημι	0
περιετάμην	περιέτεμον, περιετετμήμην		περιτέμνω	0
περιϊστάνω	περιϊστάω		περιΐστημι	0
περισχέμεν	περίσχεο		περιέχω	0
περίττωμα	περιττωματικός, περιττωματικῶς		περίσσωμα	0
περόναμα	περονατρίς		περόνημα, περονητρίς	0
περονητρίς	περονατρίς		περονῆτις	0
περσεία	περσείη		περσέα	0
Περσέφασσα	Περσέφαττα		Περσεφόνη	0
πέσε	πεσέειν		πίπτω	0
πεττεία	πεττευτής, πεττευτικός, πεττεύω, πεττός, πέττω		πεσσεία	0
πεφιδέσθαι	πεφιδήσομαι		φείδομαι	0
πεφράδαται	πέφραδε, πεφραδέειν, πεφραδέμεν		φράζω	0
πεφύγγων	πεφυγμένος, πεφύγω, πεφυζότες		φεύγω	0
πεφυυῖα	πεφυῶτε		φύω.	0
Πήλειος	Πηλήϊος		Πηλεΐδης	0
Πηνελόπη	Πανελόπα		Πηνελόπεια	0
πῆρος	πᾶρος		πήρωσις	0
πήσσω	πήττω		πήγνυμι	0
πίε	πιέειν		πίνω	0
πίννη	πίνη		πίννα	0
πίπος1	πῖπος		πιπώ	0
Πιτυοῦσσα	Πιτυοῦσσαι		πιτυόεις	0
πλεύσομαι	πλευσοῦμαι		πλέω	0
πλήκτωρ	πλάκτωρ		πλήκτης	0
πλήμη	πλήμμη		πλήσμη	0
πλησιαίτατα	πλησιαίτατος, πλησιαίτερος, πλησιαιτέρω		πλησίος	0
πνοιά	πνοιή		πνοή	0
πολυγύναιξ	πολυγύναικες		πολυγύναιος	0
πολυέτηρος	πουλυέτηρος		πολυετής	0
πολυμαθημοσύνη	πουλυμαθημοσύνη		πολυμαθία	0
Πολυμνήστιος	Πολυμνάστιος		Πολυμνήστειος	0
πολυπέλεθρος	πουλυπέλεθρος		πολύπλεθρος	0
πολυπόδης	πουλυπόδης		πολύπους	0
πολυπράκτωρ	πολυπρήκτωρ		πολυπράγμων	0
ποναθῇ	πονεύμενος, πονεύμες		πονέω	0
Ποσείδαν	Ποσειδᾶν		Ποσειδῶν	0
ποτίθει	ποτίθες		προστίθημι	0
ποττά	ποττᾷ, ποττάν		ποτί	0
προαπεῖπον	προαπείρηκα		προαπαγορεύω	0
πρόϐα	προϐᾶτε		προϐαίνω	0
προειδέναι	προεῖδον		προοράω	0
προμάθεια	προμαθεύς, προμαθέστατος		προμήθεια, προμηθεύς, προμηθής	0
προρροφάνω	προροφάνω		προρροφέω	0
προσαγωγίς	ποταγωγίς		προσαγωγίδης	0
προσάρηρα	προσαρήρεται		προσάρω	0
προσέϐαν	προσεϐήσετο		προσϐαίνω	0
προσεληναῖος	προσελαναῖος		προσέληνος	0
προσοπτάζω	ποτοπτάζω		προσοράω	0
προσώπατα	προσώπασι		πρόσωπον	0
προσώτατα	προσωτάτω, προσώτερον, προσωτέρω		πρόσω	0
προὐθυμήθην	προὐθυμούμην		προθυμέω	0
προὐργιαίτατος	προὐργιαίτερος, προὐργιέστατος		προὔργου	0
προϋφασιζόμην	προϋφασισάμην		προφασίζομαι	0
προὔχοντες	προὖχον		προέχω	0
πρωϊαίτατα	πρωϊαίτερον		πρωΐ	0
πύθεσκε	πύθευ		πύθω	0
πυριγενέτης	πυριγενέτας		πυριγενής	0
ῥήϊστος	ῥηΐτατος		ρᾴδιος	0
ῥοφάνω	ῥυφάνω		ῥοφάω	0
Σάϐος	Σαϐός		Σαϐάζιος	0
σαλπίσσω	σαλπίττω		σαλπίζω	0
σᾶτες	σατές		σῆτες, τῆτες	0
σέλα	σέλᾳ		σέλας	0
σεμνηγορία	σεμνηγορίη		σεμνολογία	0
σησαμοτυροπαγής	σασαμοτυροπαγής		σησαμορυτοπαγής	0
σίϐδα	σίϐδη		σίδη	0
σίκυς	σικύς		σίκυος	0
σκῆπτον	σκᾶπτον		σκῆπτρον	0
σκληρευνία	σκληρευνίη		σκληροκοιτία	0
Σμίνθιος	Σμίνθειος		Σμινθεύς	0
σόῃ	σόῃς		σόω.	0
Σπάρδακος	Σπάρδοκος		Σπάρτοκος	0
σπαρείς	σπαρῆναι		σπείρω	0
σπήεσσι	σπῆϊ		σπέος	0
Στάγειρα	Σταγειρίτης, Σταγειρῖτις		Στάγιρα, Σταγιρίτης, Σταγιρῖτις	0
Στάγιρα	Στάγειρα		Στάγιρος	0
Σταγιρῖτις	Σταγειρῖτις		Σταγιρίτης	0
σταῖμεν	σταῖτε, σταῖεν		ἵστημι	0
στάξ	στάγες		σταγών	0
Στήλη	Στῆλαι		Ἡρακλῆς, Ἡράκλειος	0
στιγών	στίγων		στιγματίας	0
στύππιον	στύπιον		στυππεῖον	0
συγγηράω	ξυγγηράω		συγγηράσκω	0
συγχωρία	συγχωρίη		συγχώρησις	0
συκομοραία	συκομορέα		συκόμορος	0
συμμετίσχω	ξυμμετίσχω		συμμετέχω	0
συμπαθία	συμπαθίη		συμπάθησις	0
συναλθάσσω	ξυναλθάσσω		συνάλθω	0
συνάωρ	συνήωρ		συνήορος	0
συνεργάτης	ξυνεργάτης		συνεργός	0
συνευπαίδευτος	ξυνευπαίδευτος		εὐπαίδευτος	0
συνῃδέατε	συνῄδειν		σύνοιδα	0
συνηλυσία	συνηλυσίη		συνήλυσις	0
σφι	σφιν		σφε-	0
ταλίκος	ταλικοῦτος		τηλίκος, τηλικοῦτος	0
τἄλλα	τἆλλα		ἄλλος	0
τάμῃ	τάμῃσι		τέμνω	0
τἀνδρός	τἀνδρί		ἀνήρ.	0
Τάρπεια	Ταρπείη		Ταρπηΐα	0
ταρφέες	ταρφειαί		ταρφύς	0
τάρφθεν	τάρφθην		τέρπω	0
τάχιστος	τάχιστα		ταχύς	0
τέθναθι	τεθυαίην, τεθνάκαμες, τεθνάκην, τέθναμεν, τεθνάμεν, τεθνᾶσι, τεθνεώς, τέθνηκα, τεθνήξομαι, τεθνηώς		θνῄσκω	0
τέξομαι	τέξω		τίκτω	0
τέρα	τεράατα, τεράεσσι		τέρας	0
τερσήμεναι	τερσῆναι		τέρσω	0
τετάρπετο	τεταρπώμεσθα, τεταρπόμενος		τέρπω	0
τετάσθην	τέτατο		τείνω	0
τέταφα	τετάφαται		θάπτω	0
τέταχα	τετάχαται		τάσσω	0
τετεύχαται	τετεύχατο		τεύχω	0
τέτλα	τέτλαθι, τετλαίην, τετλάμεν, τετλάμεναι, τέτληκα, τετληότες, τετληῦια		*τλάω.	0
τετράφαται	τετράφατο		τρέφω	0
τέτρηχα	τετρήχει, τετρηχώς		ταράσσω	0
τέτριγα	τετρίγει, τετριγῶτας		τρίζω	0
τετταράκοντα	τετταρακονταετίς	etc., v. τεσσαράκοντα, τεσσαρακονταετίς, etc.	τεσσαράκοντα, τεσσαρακονταετία	45
τέτυγμαι	τετυκεῖν, τέτυκτο, τέτυξο		τεύχω	0
τημενίς	τήμενος		τήϐεννα	0
τιθέασι	τιθεῖ, τιθέμεν, τίθεν, τίθεσαν, τίθεσκε, τίθητι		τίθημι	0
Τιτανιάς	Τιτηνιάς		Τιτανίς	0
τοῖσδεσι	τοῖσδεσσι		ὅδε	0
τοπρίν	τοπρόσθεν, τοπρότερον, τοπρῶτον		πρίν, πρόσθεν, πρότερος, πρῶτος	0
τοτελευταῖον	τοτέταρτον, τοτηνίκα, τοτηνικαῦτα		τὸ τελευταῖον	0
τουτέων	τουτί		οὗτος	0
τουτονί	τούτου, τουτουΐ		οὗτος	0
τουτῳΐ	τουτωυί		οὗτος	0
τραφέμεν	τράφεν		τρέφω	0
τύχωμι	τυχών		τυγχάνω	0
τωδί	τῳδί		τώδε	0
υἷα	υἱάσι		υἱός	0
ὑλητόμος	ὑλατόμος		ὑλοτόμος	0
ὑμᾶς	ὑμέας		σύ	0
ὔμμε	ὔμμες, ὔμμι, ὔμμιν		ὑμεῖς	0
ὑμνίωμες	ὑμνέωμεν		ὑμνέω	0
ὑπέσχημαι	ὑπεσχόμην		ὑπισχνέομαι	0
ὑποδέδρομα	ὑποδεδρόμηκα		ὑποτρέχω	0
ὑπομενητικός	ὑπομονητικός		ὑπομενετικός	0
φάθι	φαθί		φημί	0
φάμεν	φαμέν		φημί	0
φανήῃ	φανήμεναι		φαίνω	0
φαρμακία	φαρμακίη		φαρμακεία	0
Φερσέφασσα	Φερσέφαττα		Περσέφασσα	0
φευγέμεν	φευγέμεναι, φεύγεσκον		φεύγω	0
φθέωμεν	φθεωσιν, φθῇ, φθήῃ, φθῇσιν, φθήσομαι		φθάνω	0
φίϐαλις	φιϐάλις		φιϐάλεως	0
φιλεῦντας	φιλεῦντι		φιλέω	0
φορήμεναι	φορῆναι		φορέω	0
φράτρα	φρήτρη		φρατρία	0
φωλεά1	φωλέα		φωλεός	0
φωνάεις	φωνᾶντα		φωνήεις	0
χάδον	χαδέειν		χανδάνω	0
χείρεσι	χείρεσσι		χείρ	0
χερσονησώδης	χερρονησώδης		χερσονησοειδής	0
χλωράω	χλωρέω	var. p. χλωριάω,	χλωριάω	16
χόα	χοᾶ		χόος	0
χοάς	χοᾶς		χόος	0
χόες	χοεύς		χόος	0
ὠκύτατος	ὠκύτερος		ὠκύς	0
ὧλλος	ὧλλοι		ἄλλος	0
